DateTime,Open,High,Low,Close,Ticks(from bar),Volume(from bar),Goose Zones_MA Line,Goose Zones_Upper Keltner,Goose Zones_Lower Keltner,Goose Zones_Short Trigger,Goose Zones_Top of Range,Goose Zones_Long Trigger,Goose Zones_Bottom of Range,Goose Zones_Arrow Marker,
4/15/2024 1:00:00 PM -06:00,38080,38085,37943,38008,19005,19941,38937.3810830546,39788.1558077615,38086.6063583476,38431.6,38625.2,38044.4,37850.8,37941,
4/15/2024 2:00:00 PM -06:00,38008,38055,37911,37992,27154,28379,38927.9743061087,39783.8955509679,38072.0530612496,38431.6,38625.2,38044.4,37850.8,37909,
4/15/2024 3:00:00 PM -06:00,37993,37999,37937,37985,5502,6119,38918.5914771922,39771.8567892667,38065.3261651178,38431.6,38625.2,38044.4,37850.8,37935,
4/15/2024 5:00:00 PM -06:00,37993,38019,37985,38010,1230,1349,38909.5507659764,39757.5398062889,38061.5617256638,38431.6,38625.2,38044.4,37850.8,37983,
4/15/2024 6:00:00 PM -06:00,38012,38012,37941,37993,1346,1384,38900.4308578572,39746.6936390622,38054.1680766523,38431.6,38625.2,38044.4,37850.8,37939,
4/15/2024 7:00:00 PM -06:00,37995,38022,37979,37981,1209,1245,38891.2822921074,39733.1892247432,38049.3753594716,38192.65,38392.3,37793.35,37593.7,,
4/15/2024 8:00:00 PM -06:00,37981,37989,37929,37951,1359,1411,38881.9262493999,39721.1276404174,38042.7248583824,38192.65,38392.3,37793.35,37593.7,,
4/15/2024 9:00:00 PM -06:00,37953,37957,37838,37909,2846,2990,38872.2453911969,39714.3452758361,38030.1455065577,38192.65,38392.3,37793.35,37593.7,,
4/15/2024 10:00:00 PM -06:00,37909,37915,37874,37915,962,1001,38862.7205614337,39700.3169646337,38025.1241582337,38192.65,38392.3,37793.35,37593.7,,
4/15/2024 11:00:00 PM -06:00,37914,37917,37884,37914,692,716,38853.2805558473,39685.6620694633,38020.8990422314,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 12:00:00 AM -06:00,37913,37963,37909,37951,1169,1258,38844.3026398687,39673.5062279761,38015.0990517614,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 1:00:00 AM -06:00,37950,37959,37884,37903,2278,2479,38834.9364444472,39662.9788028221,38006.8940860723,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 2:00:00 AM -06:00,37903,37972,37888,37961,4212,4459,38826.2405594278,39653.9839888636,37998.4971299919,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 3:00:00 AM -06:00,37962,37975,37927,37953,3112,3258,38817.5515986375,39641.5960884769,37993.507108798,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 4:00:00 AM -06:00,37952,37993,37903,37990,5274,5781,38809.3172543724,39633.6697592384,37984.9647495065,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 5:00:00 AM -06:00,37991,38139,37976,38115,8695,10156,38802.4086249757,39633.9665775544,37970.850672397,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 6:00:00 AM -06:00,38117,38260,38110,38247,6019,6886,38796.8821709958,39634.3450195688,37959.4193224228,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 7:00:00 AM -06:00,38246,38284,38155,38224,8369,9319,38791.1818508864,39632.5057656427,37949.8579361301,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 8:00:00 AM -06:00,38223,38246,38045,38128,33221,35313,38784.5830264995,39636.5355590194,37932.6304939795,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 9:00:00 AM -06:00,38129,38184,37998,38028,22609,24059,38777.0548371811,39638.1123196262,37915.997354736,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 10:00:00 AM -06:00,38030,38193,38012,38122,15955,17000,38770.5368786022,39640.1360776398,37900.9376795645,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 11:00:00 AM -06:00,38122,38169,38079,38113,11189,11654,38763.9942230937,39633.4481564693,37894.540289718,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 12:00:00 PM -06:00,38114,38147,37947,38068,28156,29825,38757.068907441,39636.7770305343,37877.3607843477,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 1:00:00 PM -06:00,38067,38241,37961,38178,24274,26316,38751.307027765,39648.7294978922,37853.8845576378,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 2:00:00 PM -06:00,38178,38192,38032,38044,16550,17495,38744.2691468917,39647.8864183111,37840.6518754722,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 3:00:00 PM -06:00,38043,38080,38020,38080,3076,3351,38737.659503639,39637.9572002185,37837.3618070596,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 5:00:00 PM -06:00,38080,38125,38075,38101,1294,1486,38731.3245832048,39627.3904619078,37835.2587045018,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 6:00:00 PM -06:00,38101,38155,38090,38154,1039,1217,38725.5800599888,39618.8741389038,37832.2859810739,38192.65,38392.3,37793.35,37593.7,,
4/16/2024 7:00:00 PM -06:00,38152,38152,38067,38096,1493,1539,38719.31558178,39611.9450429943,37826.6861205657,38168.65,38291.3,37923.35,37800.7,,
4/16/2024 8:00:00 PM -06:00,38093,38123,38080,38112,1374,1391,38713.2726406678,39601.0848933128,37825.4603880228,38168.65,38291.3,37923.35,37800.7,,
4/16/2024 9:00:00 PM -06:00,38112,38141,38109,38128,749,776,38707.4490323029,39589.4522078072,37825.4458567986,38168.65,38291.3,37923.35,37800.7,,
4/16/2024 10:00:00 PM -06:00,38129,38136,38119,38125,657,750,38701.6535195437,39576.487509222,37826.8195298653,38168.65,38291.3,37923.35,37800.7,,
4/16/2024 11:00:00 PM -06:00,38126,38131,38116,38127,825,1083,38695.9355740756,39563.482658384,37828.3884897672,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 12:00:00 AM -06:00,38129,38129,38047,38061,1495,1754,38689.6178071694,39556.2838259623,37822.9517883764,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 1:00:00 AM -06:00,38060,38068,37975,38030,3429,3766,38683.054445904,39549.8879669975,37816.2209248105,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 2:00:00 AM -06:00,38029,38125,38025,38118,3526,3813,38677.4320136064,39545.0930618532,37809.7709653597,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 3:00:00 AM -06:00,38119,38214,38112,38189,3312,3570,38672.5719935705,39541.241389596,37803.9025975451,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 4:00:00 AM -06:00,38189,38205,38141,38193,3347,3482,38667.800132938,39533.8758036298,37801.7244622462,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 5:00:00 AM -06:00,38194,38240,38188,38207,2356,2598,38663.2150569884,39525.5884822007,37800.8416317761,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 6:00:00 AM -06:00,38210,38220,38124,38128,3965,4298,38657.8895340333,39520.7567560096,37795.0223120569,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 7:00:00 AM -06:00,38129,38161,38054,38071,6519,7146,38652.0498371772,39516.445743512,37787.6539308424,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 8:00:00 AM -06:00,38071,38257,38067,38202,26468,28103,38647.5717293446,39521.3268803925,37773.8165782967,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 9:00:00 AM -06:00,38203,38207,37959,38000,23585,24888,38641.1282295501,39529.6320855627,37752.6243735375,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 10:00:00 AM -06:00,38001,38055,37876,37944,20505,21962,38634.1916302511,39530.7750498855,37737.6082106168,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 11:00:00 AM -06:00,37944,37962,37842,37898,20490,21687,38626.8663403979,39525.8718155583,37727.8608652375,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 12:00:00 PM -06:00,37902,38089,37888,38079,17885,19123,38621.4149340258,39530.4750810751,37712.3547869764,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 1:00:00 PM -06:00,38080,38200,38017,38037,19476,20531,38615.5998600553,39532.9131399699,37698.2865801408,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 2:00:00 PM -06:00,38035,38048,37943,37978,19948,21326,38609.2555828409,39527.3667405672,37691.1444251145,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 3:00:00 PM -06:00,37977,37986,37948,37980,3371,3715,38602.9943332604,39515.5620963824,37690.4265701383,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 5:00:00 PM -06:00,37987,37999,37977,37992,917,1001,38596.9147876558,39502.4818765179,37691.3476987936,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 6:00:00 PM -06:00,37992,38010,37979,38000,811,867,38590.9753370323,39490.4621563536,37691.4885177111,38168.65,38291.3,37923.35,37800.7,,
4/17/2024 7:00:00 PM -06:00,38001,38016,37991,38009,697,725,38585.1845376589,39478.0844234545,37692.2846518632,38104.125,38218.25,37875.875,37761.75,,
4/17/2024 8:00:00 PM -06:00,38011,38025,37995,38024,539,550,38579.600611911,39466.4517426241,37692.7494811979,38104.125,38218.25,37875.875,37761.75,,
4/17/2024 9:00:00 PM -06:00,38024,38053,38018,38041,674,732,38574.2414018423,39455.5766009065,37692.906202778,38104.125,38218.25,37875.875,37761.75,,
4/17/2024 10:00:00 PM -06:00,38041,38059,38040,38054,470,489,38569.0648704806,39443.4265849771,37694.7031559842,38104.125,38218.25,37875.875,37761.75,,
4/17/2024 11:00:00 PM -06:00,38056,38064,38046,38047,822,1038,38563.8701951525,39431.2332856241,37696.5071046809,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 12:00:00 AM -06:00,38047,38083,38031,38080,1235,1312,38559.055566345,39422.70360119,37695.4075315,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 1:00:00 AM -06:00,38081,38100,38076,38081,1693,1829,38554.2987945406,39411.6219733174,37696.9756157637,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 2:00:00 AM -06:00,38081,38097,38054,38066,2463,2587,38549.4401000675,39402.297376568,37696.582823567,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 3:00:00 AM -06:00,38065,38073,38006,38027,3021,3310,38544.2416911116,39394.9461588907,37693.5372233325,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 4:00:00 AM -06:00,38025,38040,37980,38037,2510,2670,38539.1945101055,39387.1058986032,37691.2831216078,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 5:00:00 AM -06:00,38038,38099,38021,38067,3142,3532,38534.4960572687,39381.343650856,37687.6484636814,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 6:00:00 AM -06:00,38066,38113,38052,38091,2642,2778,38530.0831611764,39374.2705797032,37685.8957426497,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 7:00:00 AM -06:00,38090,38094,38025,38071,5106,5532,38525.515169523,39367.8251012982,37683.2052377477,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 8:00:00 AM -06:00,38074,38188,38051,38180,23833,24969,38522.0772076372,39368.9561948176,37675.1982204567,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 9:00:00 AM -06:00,38181,38297,38117,38276,24501,25618,38519.6286782079,39375.0959341726,37664.1614222432,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 10:00:00 AM -06:00,38278,38317,38189,38202,14985,15733,38516.4681938476,39375.5228403003,37657.413547395,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 11:00:00 AM -06:00,38203,38236,38010,38030,15846,16734,38511.6277143069,39383.4977374117,37639.757691202,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 12:00:00 PM -06:00,38029,38048,37900,37963,21560,22820,38506.168732075,39383.3534813181,37628.9839828319,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 1:00:00 PM -06:00,37962,38039,37903,37952,18079,18922,38500.6546153379,39381.9668795139,37619.3423511619,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 2:00:00 PM -06:00,37952,38096,37952,38001,20219,21197,38495.6829276231,39381.8378558372,37609.527999409,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 3:00:00 PM -06:00,38001,38036,37977,38005,6098,6452,38490.8005104328,39373.7150911024,37607.8859297632,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 5:00:00 PM -06:00,38008,38029,37991,37998,760,813,38485.8970227668,39363.6184235293,37608.1756220044,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 6:00:00 PM -06:00,37997,38000,37924,37950,1451,1501,38480.5647140826,39356.7366481708,37604.3927799944,38104.125,38218.25,37875.875,37761.75,,
4/18/2024 7:00:00 PM -06:00,37950,37965,37820,37838,3058,3217,38474.1710353355,39355.331308388,37593.010762283,38121.675,38236.35,37892.325,37777.65,,
4/18/2024 8:00:00 PM -06:00,37838,37852,37513,37600,10233,10816,38465.4728160784,39369.9101013394,37561.0355308175,38121.675,38236.35,37892.325,37777.65,,
4/18/2024 9:00:00 PM -06:00,37601,37615,37463,37601,5613,6150,38456.8710965154,39366.6771650076,37547.0650280233,38121.675,38236.35,37892.325,37777.65,,
4/18/2024 10:00:00 PM -06:00,37598,37714,37584,37698,3643,4046,38449.3201403312,39362.3619693359,37536.2783113265,38121.675,38236.35,37892.325,37777.65,,
4/18/2024 11:00:00 PM -06:00,37702,37753,37699,37718,1610,1772,38442.0433230145,39351.1991636709,37532.8874823581,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 12:00:00 AM -06:00,37717,37749,37684,37731,1118,1251,38434.968265074,39341.2220575647,37528.7144725834,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 1:00:00 AM -06:00,37734,37870,37707,37825,3869,4277,38428.8989291031,39341.5432311213,37516.254627085,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 2:00:00 AM -06:00,37824,37884,37815,37870,3982,4209,38423.337745729,39333.4233979758,37513.2520934822,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 3:00:00 AM -06:00,37872,37905,37819,37853,3564,3776,38417.6627432839,39326.8221701352,37508.5033164326,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 4:00:00 AM -06:00,37854,37921,37846,37875,3449,3685,38412.2631139975,39319.4657306314,37505.0604973636,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 5:00:00 AM -06:00,37874,37919,37841,37904,3708,4078,38407.2057695796,39312.754628834,37501.6569103252,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 6:00:00 AM -06:00,37902,37984,37899,37958,6211,6694,38402.7360604296,39307.3093091442,37498.162811715,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 7:00:00 AM -06:00,37958,38043,37923,37993,5405,5853,38398.6590847039,39305.5748881576,37491.7432812502,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 8:00:00 AM -06:00,37992,38202,37983,38168,26352,28143,38396.3639694332,39314.957227579,37477.7707112875,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 9:00:00 AM -06:00,38167,38235,38112,38176,26300,27655,38394.1712931204,39315.2511855135,37473.0914007274,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 10:00:00 AM -06:00,38175,38217,38128,38157,14886,15699,38391.8113797561,39312.1392334188,37471.4835260933,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 11:00:00 AM -06:00,38155,38212,38060,38205,18583,20497,38389.952560057,39315.4910818425,37464.4140382715,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 12:00:00 PM -06:00,38203,38344,38188,38273,15486,16413,38388.7888529918,39319.8643049088,37457.7134010747,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 1:00:00 PM -06:00,38272,38274,38089,38153,18979,20252,38386.4426952505,39325.7412769992,37447.1441135019,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 2:00:00 PM -06:00,38152,38242,38119,38209,22336,24359,38384.6770962928,39326.2562891684,37443.0979034173,38121.675,38236.35,37892.325,37777.65,,
4/19/2024 3:00:00 PM -06:00,38209,38225,38183,38208,4092,4537,38382.9191152352,39319.0995101717,37446.7387202987,38121.675,38236.35,37892.325,37777.65,,
4/21/2024 5:00:00 PM -06:00,38271,38319,38255,38312,1742,1988,38382.213452397,39319.5711568366,37444.8557479574,38450.275,38692.55,37965.725,37723.45,,
4/21/2024 6:00:00 PM -06:00,38309,38335,38289,38328,953,991,38381.6740150597,39314.0530358731,37449.2949942464,38450.275,38692.55,37965.725,37723.45,,
4/21/2024 7:00:00 PM -06:00,38327,38356,38265,38268,1995,2109,38380.5429303328,39312.2465380037,37448.8393226618,38450.275,38692.55,37965.725,37723.45,,
4/21/2024 8:00:00 PM -06:00,38271,38308,38253,38293,1357,1393,38379.6718563991,39307.3037863818,37452.0399264164,38450.275,38692.55,37965.725,37723.45,,
4/21/2024 9:00:00 PM -06:00,38295,38304,38279,38289,553,600,38378.7696488728,39299.5345944775,37458.004703268,38450.275,38692.55,37965.725,37723.45,,
4/21/2024 10:00:00 PM -06:00,38290,38299,38271,38277,498,511,38377.7570155506,39292.0068870698,37463.5071440315,38450.275,38692.55,37965.725,37723.45,,
4/21/2024 11:00:00 PM -06:00,38277,38304,38275,38298,473,493,38376.9634134059,39284.8575648104,37469.0692620014,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 12:00:00 AM -06:00,38299,38313,38283,38313,680,737,38376.3269615312,39278.0231611804,37474.630761882,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 1:00:00 AM -06:00,38313,38392,38312,38386,2004,2183,38376.4232106702,39276.7094978851,37476.1369234553,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 2:00:00 AM -06:00,38380,38397,38281,38297,2383,2541,38375.632929967,39277.9263188016,37473.3395411323,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 3:00:00 AM -06:00,38298,38354,38286,38339,3340,3513,38375.2684232011,39275.0116290623,37475.52521734,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 4:00:00 AM -06:00,38338,38407,38333,38373,2436,2530,38375.245851826,39273.0314138478,37477.4602898042,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 5:00:00 AM -06:00,38374,38411,38373,38405,1659,1748,38375.5419130019,39267.9863251528,37483.097500851,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 6:00:00 AM -06:00,38406,38451,38382,38441,2747,2916,38376.1932372506,39266.2799935592,37486.106480942,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 7:00:00 AM -06:00,38441,38449,38373,38406,4403,4744,38376.4898219546,39264.9040732253,37488.0755706839,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 8:00:00 AM -06:00,38407,38442,38228,38291,21107,22484,38375.63917696,39275.4423411534,37475.8360127666,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 9:00:00 AM -06:00,38291,38358,38261,38269,16164,16799,38374.5780906221,39274.597143729,37474.5590375152,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 10:00:00 AM -06:00,38267,38326,38208,38324,12610,13451,38374.0748260388,39276.2926945376,37471.8569575399,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 11:00:00 AM -06:00,38325,38434,38318,38430,10061,10642,38374.6312954314,39278.8370458358,37470.4255450271,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 12:00:00 PM -06:00,38432,38669,38418,38638,15017,16374,38377.2518795565,39296.1869259767,37458.3168331363,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 1:00:00 PM -06:00,38639,38682,38567,38600,12420,13014,38379.4682787649,39300.1303396486,37458.8062178812,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 2:00:00 PM -06:00,38598,38598,38428,38472,19482,20917,38380.388992409,39308.1489432342,37452.6290415839,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 3:00:00 PM -06:00,38471,38494,38434,38494,2978,3168,38381.519450196,39305.7196005154,37457.3192998766,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 5:00:00 PM -06:00,38507,38511,38461,38485,1166,1243,38382.549107408,39302.2796044904,37462.8186103256,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 6:00:00 PM -06:00,38484,38493,38431,38478,1073,1116,38383.4988675333,39299.9385138985,37467.0592211681,38450.275,38692.55,37965.725,37723.45,,
4/22/2024 7:00:00 PM -06:00,38478,38505,38468,38498,655,738,38384.6381822842,39295.4565386358,37473.8198259326,38598.35,38728.7,38337.65,38207.3,,
4/22/2024 8:00:00 PM -06:00,38497,38499,38442,38455,913,983,38385.3382998734,39292.4818467091,37478.1947530377,38598.35,38728.7,38337.65,38207.3,,
4/22/2024 9:00:00 PM -06:00,38456,38485,38452,38471,763,771,38386.1906550985,39287.4273009707,37484.9540092264,38598.35,38728.7,38337.65,38207.3,,
4/22/2024 10:00:00 PM -06:00,38472,38488,38453,38477,405,431,38387.0942306697,39282.6718054386,37491.5166559008,38598.35,38728.7,38337.65,38207.3,,
4/22/2024 11:00:00 PM -06:00,38479,38492,38464,38469,343,359,38387.9092134491,39277.2223347377,37498.5960921605,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 12:00:00 AM -06:00,38470,38482,38454,38477,580,594,38388.7956889372,39271.906689616,37505.6846882584,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 1:00:00 AM -06:00,38478,38496,38450,38495,1004,1081,38389.8524482512,39268.5245335004,37511.1803630021,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 2:00:00 AM -06:00,38494,38532,38487,38508,2695,2803,38391.0280457811,39265.2108565501,37516.845235012,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 3:00:00 AM -06:00,38509,38547,38476,38477,2165,2262,38391.8834881116,39264.0794052412,37519.687570982,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 4:00:00 AM -06:00,38477,38512,38470,38489,1465,1551,38392.8498215632,39260.3373216069,37525.3623215195,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 5:00:00 AM -06:00,38488,38573,38486,38568,2340,2462,38394.5926094084,39261.6722736308,37527.512945186,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 6:00:00 AM -06:00,38570,38579,38504,38513,2868,3059,38395.7707923993,39261.31235051,37530.2292342886,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 7:00:00 AM -06:00,38512,38589,38478,38581,3875,4231,38397.6138690919,39265.035610704,37530.1921274798,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 8:00:00 AM -06:00,38581,38663,38516,38632,20271,21455,38399.9460693994,39272.632271294,37527.2598675049,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 9:00:00 AM -06:00,38633,38737,38572,38726,17441,19001,38403.1903871168,39282.7901591418,37523.5906150919,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 10:00:00 AM -06:00,38726,38733,38632,38645,11223,11841,38405.5964529167,39285.9912520857,37525.2016537477,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 11:00:00 AM -06:00,38646,38736,38636,38708,7722,8270,38408.6054434349,39289.6928316669,37527.5180552029,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 12:00:00 PM -06:00,38707,38789,38679,38759,8551,9015,38412.0919564356,39294.8103159289,37529.3735969422,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 1:00:00 PM -06:00,38761,38766,38700,38724,7467,7959,38415.1955190581,39295.369417263,37535.0216208532,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 2:00:00 PM -06:00,38725,38747,38690,38739,12395,13223,38418.4174541919,39295.2214628624,37541.6134455214,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 3:00:00 PM -06:00,38737,38767,38694,38758,4017,4536,38421.7963849959,39296.7764731821,37546.8162968097,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 5:00:00 PM -06:00,38749,38749,38719,38735,929,985,38424.9128388766,39294.8732246928,37554.9524530604,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 6:00:00 PM -06:00,38738,38752,38727,38734,870,899,38427.9883330171,39291.655580666,37564.3210853682,38598.35,38728.7,38337.65,38207.3,,
4/23/2024 7:00:00 PM -06:00,38733,38755,38719,38754,804,871,38431.232230201,39289.7087589678,37572.7557014342,38824.45,38922.9,38627.55,38529.1,,
4/23/2024 8:00:00 PM -06:00,38752,38764,38743,38764,677,710,38434.5433522885,39286.4629006696,37582.6238039075,38824.45,38922.9,38627.55,38529.1,,
4/23/2024 9:00:00 PM -06:00,38765,38774,38753,38768,559,596,38437.8613288827,39283.2891404639,37592.4335173014,38824.45,38922.9,38627.55,38529.1,,
4/23/2024 10:00:00 PM -06:00,38770,38793,38768,38780,627,648,38441.2656937694,39280.6444723996,37601.8869151392,38824.45,38922.9,38627.55,38529.1,,
4/23/2024 11:00:00 PM -06:00,38779,38780,38770,38774,389,486,38444.5764828862,39276.5485075001,37612.6044582722,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 12:00:00 AM -06:00,38776,38801,38773,38792,606,676,38448.0334333052,39274.3738954852,37621.6929711252,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 1:00:00 AM -06:00,38793,38794,38743,38758,1508,1664,38451.1176777499,39274.0567422963,37628.1786132036,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 2:00:00 AM -06:00,38756,38756,38710,38736,2289,2426,38453.9523277226,39273.2402572983,37634.6643981468,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 3:00:00 AM -06:00,38735,38757,38715,38728,2406,2630,38456.6791702328,39271.78513036,37641.5732101056,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 4:00:00 AM -06:00,38728,38739,38685,38697,1956,2063,38459.0704222703,39271.1703529435,37646.970491597,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 5:00:00 AM -06:00,38697,38729,38691,38696,2060,2291,38461.4279305064,39269.0393046555,37653.8165563573,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 6:00:00 AM -06:00,38695,38753,38672,38736,4839,5287,38464.1599908994,39271.3921473953,37656.9278344035,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 7:00:00 AM -06:00,38734,38753,38653,38666,4144,4498,38466.1683491989,39274.821081252,37657.5156171457,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 8:00:00 AM -06:00,38665,38727,38634,38688,18541,19850,38468.3756293063,39277.7731102943,37658.9781483184,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 9:00:00 AM -06:00,38689,38744,38622,38627,13091,13899,38469.9539812535,39282.8300942715,37657.0778682356,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 10:00:00 AM -06:00,38626,38637,38520,38563,13529,14575,38470.8798122858,39286.7273072638,37655.0323173079,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 11:00:00 AM -06:00,38563,38617,38532,38603,9721,10294,38472.1944410193,39287.9588763457,37656.4300056929,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 12:00:00 PM -06:00,38603,38770,38585,38759,10556,11254,38475.0482276758,39300.1831661334,37649.9132892184,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 1:00:00 PM -06:00,38759,38762,38626,38639,12462,13115,38476.6795885945,39306.4599505499,37646.8992266391,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 2:00:00 PM -06:00,38635,38729,38601,38669,14164,15455,38478.5932245289,39312.2165679574,37644.9698811004,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 3:00:00 PM -06:00,38669,38700,38560,38603,9464,10463,38479.8311028918,39318.39351753,37641.2686882536,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 5:00:00 PM -06:00,38577,38611,38570,38584,1454,1626,38480.8676093307,39314.9617412361,37646.7734774252,38824.45,38922.9,38627.55,38529.1,,
4/24/2024 6:00:00 PM -06:00,38589,38612,38572,38587,1051,1125,38481.9236530189,39311.4994353532,37652.3478706846,38824.45,38922.9,38627.55,38529.1,,
